2023-10-05 13:24:00,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:24:00,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:24:00,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:24:01,617 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:02,525 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:06,618 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:07,526 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:11,619 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:12,527 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:15,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:24:15,368 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:24:15,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:24:16,620 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:17,531 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:21,621 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:22,532 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:26,621 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:27,533 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:30,313 DEBUG   SenderThread:1466 [sender.py:send():380] send: stats
2023-10-05 13:24:30,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:24:30,368 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:24:30,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:24:31,622 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:32,342 INFO    memory    :1466 [interfaces.py:monitor():140] Process proc.memory.rssMB has exited.
2023-10-05 13:24:32,343 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-05 13:24:32,343 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-05 13:24:32,345 DEBUG   SenderThread:1466 [sender.py:send():380] send: stats
2023-10-05 13:24:33,339 INFO    Thread-26 :1466 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files/output.log
2023-10-05 13:24:33,345 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:36,623 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:38,346 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:41,624 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:43,347 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
